year,month,day,date,julian,mlk_temp_150_avg,mlk_temp_150_max,mlk_temp_150_min,mlk_hum_150_avg,mlk_hum_150_max,mlk_hum_150_min,mlk_temp_0_avg,mlk_temp_20_avg,mlk_temp_40_avg,mlk_temp_80_avg,mlk_temp_0_max,mlk_temp_20_max,mlk_temp_40_max,mlk_temp_80_max,mlk_temp_0_min,mlk_temp_20_min,mlk_temp_40_min,mlk_temp_80_min,mlk_WindSpd_avg,mlk_WindDir_avg,mlk_WindDir_std,mlk_WindSpd_max,mlk_WindSpd_min,mlk_rain_tot_mm,mlk_snow_depth,mlk_total_flux_density_mj_m2,rlk_temp_150_avg,rlk_hum_150_avg,rlk_temp_0_avg,rlk_temp_15_avg,rlk_temp_10_avg,rlk_temp_5_avg,rlk_temp_20_avg,rlk_temp_40_avg,rlk_temp_80_avg,rlk_temp_2p5_avg,rlk_temp_150_max,rlk_hum_150_max,rlk_temp_0_max,rlk_temp_15_max,rlk_temp_10_max,rlk_temp_5_max,rlk_temp_20_max,rlk_temp_40_max,rlk_temp_80_max,rlk_temp_2p5_max,rlk_temp_150_min,rlk_hum_150_min,rlk_temp_0_min,rlk_temp_15_min,rlk_temp_10_min,rlk_temp_5_min,rlk_temp_20_min,rlk_temp_40_min,rlk_temp_80_min,rlk_temp_2p5_min,rlk_Windmsec_S_WVT,rlk_Windmsec_U_WVT,rlk_WindDirec_D1_WVT,rlk_WindDirec_SD1_WVT,rlk_rain_tot_mm
2006,11,15,2006-11-15,319,-5.794,-2.884,-10.630,93.000,98.200,85.700,-2.004,-0.761,-0.320,-0.309,-0.654,-0.661,-0.283,-0.268,-0.734,-0.833,-0.368,-0.355,2.850,316.400,28.200,,,0.000,0.277,,-7.36,95.8,-2.311,-2.568,-2.108,-1.368,-0.188,-0.074,-0.23,,-3.257,98.9,-1.837,-1.963,-1.707,-1.12,-0.122,-0.031,-0.18,,-11.61,91.7,-3.383,-3.318,-2.884,-1.974,-0.255,-0.124,-0.277,,,,,,0
2006,11,16,2006-11-16,320,-9.230,-7.080,-10.870,94.400,97.900,90.600,-1.780,-0.652,-0.313,-0.305,-0.628,-0.604,-0.276,-0.275,-0.704,-0.704,-0.347,-0.352,1.647,174.700,52.340,,,0.000,0.267,,-11.48,93.5,-3.465,-3.644,-2.766,-1.527,-0.127,-0.022,-0.177,,-6.637,97,-3.074,-3.089,-2.404,-1.325,-0.077,0.029,-0.118,,-14.39,90.3,-3.732,-4.295,-3.169,-1.704,-0.206,-0.094,-0.242,,,,,,0
2006,11,17,2006-11-17,321,-4.861,-3.362,-9.440,94.900,98.100,84.200,-1.757,-0.658,-0.326,-0.317,-0.616,-0.624,-0.286,-0.283,-0.691,-0.696,-0.365,-0.359,2.028,170.400,56.680,,,0.000,0.259,,-5.543,96.6,-2.162,-2.378,-1.927,-1.161,-0.163,-0.064,-0.217,,-2.824,100.1,-1.193,-1.469,-1.311,-0.867,-0.061,0.027,-0.127,,-10.83,90.4,-3.143,-3.173,-2.484,-1.444,-0.244,-0.152,-0.307,,,,,,0
2006,11,18,2006-11-18,322,-13.300,-9.140,-18.920,86.100,92.600,77.100,-1.743,-0.659,-0.334,-0.328,-0.603,-0.563,-0.275,-0.273,-0.778,-0.740,-0.423,-0.415,1.513,223.600,36.350,,,0.000,0.256,,-11.21,89.8,-3.014,-3.981,-3.048,-1.639,-0.157,-0.051,-0.202,,-7.1,95,-2.149,-2.314,-1.75,-1.017,-0.092,0.029,-0.115,,-16.1,80.2,-3.727,-4.814,-3.741,-2.017,-0.248,-0.138,-0.288,,,,,,0
2006,11,19,2006-11-19,323,-15.540,-12.060,-20.340,78.200,82.900,73.200,-2.183,-0.825,-0.354,-0.348,-0.665,-0.702,-0.296,-0.294,-0.909,-1.022,-0.473,-0.469,3.607,276.000,16.620,,,0.000,0.243,,-15.19,80,-5.091,-6.255,-4.534,-2.683,-0.22,-0.061,-0.211,,-9.56,88,-2.81,-3.833,-2.976,-1.743,-0.134,0.009,-0.144,,-20.51,73.6,-8.16,-9.22,-6.513,-3.941,-0.375,-0.176,-0.314,,,,,,0
2006,11,20,2006-11-20,324,-14.520,-5.916,-20.630,84.200,93.900,74.200,-2.735,-1.002,-0.372,-0.366,-0.775,-0.938,-0.275,-0.275,-0.949,-1.076,-0.484,-0.477,1.702,204.600,63.390,,,0.000,0.243,,-15.03,84.1,-6.425,-6.994,-5.412,-3.367,-0.304,-0.049,-0.197,,-8.83,93.8,-4.489,-4.943,-3.91,-2.449,-0.205,0.063,-0.084,,-21.22,76.3,-8.22,-9.25,-6.748,-4.07,-0.408,-0.184,-0.331,,,,,,0
2006,11,21,2006-11-21,325,-13.560,-8.750,-20.250,86.300,91.900,77.600,-3.010,-1.019,-0.355,-0.349,-0.857,-0.924,-0.282,-0.279,-1.043,-1.146,-0.461,-0.450,1.339,235.800,37.640,,,0.000,0.249,,-11.93,90.5,-4.861,-5.798,-4.608,-2.753,-0.312,-0.051,-0.197,,-5.446,95.3,-3.1,-3.7,-3.013,-1.98,-0.224,0.051,-0.096,,-19.89,84,-6.399,-7.12,-5.641,-3.191,-0.406,-0.157,-0.304,,,,,,0
2006,11,22,2006-11-22,326,-14.340,-10.380,-19.450,80.900,93.700,69.740,-2.973,-0.975,-0.346,-0.340,-0.876,-0.902,-0.273,-0.270,-1.054,-1.071,-0.441,-0.441,2.671,300.700,22.220,,,0.000,0.244,,-17.12,85.7,-5.703,-6.459,-4.809,-2.766,-0.32,-0.063,-0.208,,-10.29,91.6,-3.276,-3.737,-2.927,-1.859,-0.19,0.035,-0.112,,-19.12,77.7,-7.29,-8.3,-6.311,-3.68,-0.41,-0.142,-0.28,,,,,,0
2006,11,23,2006-11-23,327,-22.490,-11.880,-27.710,77.700,88.500,63.910,-3.238,-1.184,-0.532,-0.526,-0.937,-0.951,-0.313,-0.304,-1.425,-1.408,-0.742,-0.738,2.472,272.900,20.580,,,0.000,0.242,,-22.75,82.4,-8.16,-12.13,-9.66,-4.981,-0.621,-0.2,-0.343,,-18.64,88,-5.941,-8.3,-6.319,-3.661,-0.366,-0.059,-0.193,,-25.38,78.8,-11.81,-13.99,-11.01,-5.908,-0.907,-0.37,-0.517,,,,,,0
2006,11,24,2006-11-24,328,-10.630,-3.557,-25.510,91.700,99.800,80.400,-3.603,-1.154,-0.395,-0.388,-0.943,-1.004,-0.258,-0.263,-1.380,-1.380,-0.682,-0.680,1.538,64.460,45.490,,,0.000,0.234,,-12.62,92,-7.34,-8.82,-7.09,-4.319,-0.632,-0.074,-0.215,,-6.31,96.4,-4.347,-5.389,-4.261,-2.819,-0.519,0.095,-0.061,,-25.57,80.6,-12.14,-14.13,-10.9,-5.992,-0.92,-0.365,-0.512,,,,,,0
2006,11,25,2006-11-25,329,-9.490,-2.980,-14.840,93.400,101.800,88.300,-3.141,-0.986,-0.340,-0.332,-0.914,-0.836,-0.242,-0.235,-1.126,-1.134,-0.388,-0.383,3.749,327.900,57.660,,,0.000,0.586,,-16.26,89,-8.35,-9.01,-6.45,-3.844,-0.553,-0.059,-0.198,,-6.802,101.3,-6.714,-7.01,-4.914,-2.946,-0.386,0.154,0.012,,-20.94,84.6,-10.31,-10.9,-7.44,-4.344,-0.655,-0.171,-0.307,,,,,,0
2006,11,26,2006-11-26,330,-25.640,-14.370,-31.650,77.900,89.700,72.800,-2.953,-1.046,-0.618,-0.614,-1.006,-0.846,-0.339,-0.332,-1.441,-1.173,-0.792,-0.792,2.333,271.900,22.060,,,0.000,0.518,,-23.91,82.6,-13.9,-13.55,-10.03,-5.745,-0.946,-0.248,-0.383,,-18.22,88.1,-8.18,-9.39,-6.883,-4.11,-0.632,-0.062,-0.2,,-27.26,79.6,-15.92,-16.05,-12.02,-6.959,-1.256,-0.371,-0.515,,,,,,0
2006,11,27,2006-11-27,331,-27.330,-23.970,-29.870,74.200,77.200,68.710,-3.060,-1.063,-0.704,-0.700,-1.187,-0.934,-0.582,-0.582,-1.399,-1.134,-0.771,-0.771,2.389,252.400,16.760,,,0.000,0.481,,-25.98,80,-15.71,-16.11,-12.23,-7.24,-1.359,-0.313,-0.446,,-23.03,81.4,-13.47,-14.74,-11.29,-6.755,-1.205,-0.141,-0.279,,-27.83,78.7,-17.17,-16.85,-12.8,-7.54,-1.523,-0.393,-0.532,,,,,,0
2006,11,28,2006-11-28,332,-25.470,-13.670,-30.160,79.900,91.500,73.600,-3.391,-1.059,-0.646,-0.642,-1.009,-0.772,-0.319,-0.319,-1.459,-1.181,-0.783,-0.776,1.323,289.100,35.090,,,0.000,0.452,,-23.9,82.2,-13.39,-15.1,-11.53,-7.03,-1.464,-0.234,-0.362,,-15.71,90.4,-9.26,-11.51,-9.17,-5.827,-1.187,0.033,-0.112,,-26.63,78.8,-15.76,-16.68,-12.53,-7.52,-1.587,-0.364,-0.491,,,,,,0
2006,11,29,2006-11-29,333,-11.520,-8.030,-20.830,91.100,95.000,83.700,-3.330,-0.838,-0.348,-0.340,-0.991,-0.757,-0.298,-0.291,-1.208,-0.967,-0.449,-0.449,3.820,333.800,17.530,,,0.000,0.458,,-11.81,92.9,-5.274,-6.714,-5.552,-3.787,-1.007,-0.057,-0.185,,-5.927,96.8,-3.645,-4.576,-3.891,-2.687,-0.79,0.034,-0.086,,-21.04,85.7,-9.24,-11.47,-9.15,-5.828,-1.235,-0.166,-0.302,,,,,,0
2006,11,30,2006-11-30,334,-24.790,-20.330,-27.670,80.200,83.700,77.900,-3.443,-1.126,-0.624,-0.619,-1.171,-0.929,-0.421,-0.406,-1.521,-1.258,-0.743,-0.740,1.994,274.500,17.870,,,0.000,0.441,,-23.02,83.9,-4.805,-9.54,-7.18,-4.416,-1.044,-0.233,-0.36,,-19.16,86.8,-4.063,-6.548,-4.971,-3.124,-0.847,-0.061,-0.182,,-26.87,80.4,-5.659,-11.32,-8.58,-5.335,-1.334,-0.373,-0.5,,,,,,0
2006,12,1,2006-12-01,335,-20.460,-15.580,-24.840,84.300,89.700,81.100,-3.261,-0.967,-0.496,-0.490,-1.086,-0.807,-0.342,-0.332,-1.441,-1.164,-0.689,-0.680,2.340,311.100,14.550,,,0.000,0.438,,-23.07,83.9,-5.47,-10.13,-7.98,-5.092,-1.282,-0.208,-0.331,,-19.05,88.1,-5.064,-9.14,-7.3,-4.674,-1.162,-0.079,-0.208,,-27.26,80,-5.942,-11.46,-8.81,-5.523,-1.392,-0.383,-0.504,,,,,,0
2006,12,2,2006-12-02,336,-27.920,-22.830,-31.270,76.700,82.000,71.800,-3.694,-1.182,-0.701,-0.696,-1.302,-1.014,-0.528,-0.528,-1.628,-1.276,-0.798,-0.788,2.511,277.800,17.910,,,0.000,0.428,,-27.85,79.3,-6.071,-11.43,-8.92,-5.629,-1.508,-0.341,-0.46,,-24.35,83.2,-5.143,-9.27,-7.35,-4.688,-1.276,-0.202,-0.323,,-30.18,77,-6.975,-13.56,-10.5,-6.561,-1.704,-0.406,-0.523,,,,,,0
2006,12,3,2006-12-03,337,-28.170,-24.450,-31.410,75.700,78.700,71.200,-4.169,-1.235,-0.721,-0.716,-1.550,-1.152,-0.643,-0.636,-1.753,-1.335,-0.782,-0.773,1.957,235.700,17.740,,,0.000,0.423,,-28.34,78.5,-7.18,-14.12,-11.11,-7.05,-1.886,-0.351,-0.465,,-25.33,81.2,-6.905,-13.54,-10.47,-6.534,-1.659,-0.233,-0.339,,-31.14,76,-7.53,-14.8,-11.62,-7.35,-2.088,-0.416,-0.522,,,,,,0
2006,12,4,2006-12-04,338,-25.130,-19.380,-30.350,78.100,84.400,71.400,-4.496,-1.253,-0.646,-0.639,-1.506,-1.083,-0.444,-0.435,-1.810,-1.384,-0.796,-0.788,1.920,253.400,14.900,,,0.000,0.419,,-25.52,81.3,-7.09,-13.28,-10.56,-6.905,-2.032,-0.302,-0.408,,-21.5,85.4,-6.41,-11.94,-9.53,-6.303,-1.912,-0.167,-0.278,,-29.12,78,-7.52,-14.22,-11.18,-7.25,-2.145,-0.414,-0.527,,,,,,0
2006,12,5,2006-12-05,339,-16.950,-13.910,-20.730,86.400,90.400,82.800,-4.420,-1.114,-0.413,-0.403,-1.449,-1.042,-0.321,-0.318,-1.633,-1.215,-0.549,-0.541,1.937,282.800,30.300,,,0.000,0.413,,-17.96,87.8,-5.509,-9.8,-7.92,-5.312,-1.656,-0.097,-0.2,,-14.9,90.1,-4.85,-8.76,-7.11,-4.784,-1.479,-0.016,-0.113,,-22.27,84.4,-6.425,-11.99,-9.56,-6.322,-1.923,-0.233,-0.328,,,,,,0
2006,12,6,2006-12-06,340,-15.660,-11.670,-20.100,86.700,94.200,80.200,-4.249,-1.122,-0.390,-0.377,-1.492,-1.043,-0.318,-0.310,-1.703,-1.251,-0.507,-0.490,3.767,308.900,27.560,,,0.000,0.533,,-17.22,88.7,-5.118,-8.59,-6.793,-4.497,-1.422,-0.089,-0.191,,-14.65,91.2,-4.548,-7.76,-6.174,-4.129,-1.337,0.011,-0.092,,-20.32,86.1,-5.713,-9.43,-7.41,-4.91,-1.575,-0.172,-0.28,,,,,,0
2006,12,7,2006-12-07,341,-19.570,-12.630,-23.700,79.200,88.300,66.730,-4.015,-1.215,-0.496,-0.484,-1.461,-1.036,-0.332,-0.313,-1.830,-1.369,-0.644,-0.626,3.300,215.200,20.980,,,0.000,0.504,,-19.51,84.6,-6.239,-11.47,-8.82,-5.602,-1.613,-0.155,-0.252,,-13.52,90.2,-5.196,-9.18,-7.08,-4.505,-1.359,-0.019,-0.102,,-24.81,79.5,-7.14,-13.74,-10.38,-6.363,-1.72,-0.341,-0.439,,,,,,0
2006,12,8,2006-12-08,342,-10.000,-1.954,-15.840,84.900,95.700,66.080,-3.591,-1.071,-0.370,-0.356,-1.423,-1.009,-0.316,-0.301,-1.541,-1.117,-0.446,-0.425,2.321,260.100,40.000,,,0.000,0.486,,-9.37,91.3,-4.344,-7.27,-5.953,-4.179,-1.52,-0.091,-0.182,,-2.961,97.1,-3.342,-5.04,-4.446,-3.192,-1.247,-0.015,-0.1,,-14.09,83,-5.428,-9.81,-7.83,-5.288,-1.719,-0.204,-0.308,,,,,,0
2006,12,9,2006-12-09,343,-11.670,-8.180,-17.950,90.300,95.500,85.700,-3.375,-1.060,-0.369,-0.354,-1.429,-1.016,-0.311,-0.303,-1.549,-1.127,-0.446,-0.428,2.587,328.700,27.130,,,0.000,0.562,,-11.23,92.3,-3.263,-5.096,-4.056,-2.794,-1.103,-0.115,-0.21,,-6.165,96.8,-2.598,-3.74,-3.206,-2.319,-0.96,-0.061,-0.16,,-21.23,85.3,-4.728,-8.18,-5.97,-3.626,-1.264,-0.225,-0.312,,,,,,0
2006,12,10,2006-12-10,344,-22.340,-17.660,-25.420,77.500,87.500,62.360,-3.382,-1.233,-0.577,-0.565,-1.499,-1.075,-0.389,-0.376,-1.813,-1.372,-0.698,-0.690,2.024,232.500,35.360,,,0.000,0.545,,-21.45,82.1,-6.233,-10.53,-7.95,-4.888,-1.393,-0.218,-0.309,,-20.4,88.5,-4.738,-8.19,-5.963,-3.613,-1.101,-0.109,-0.194,,-22.66,73.2,-6.992,-12.69,-9.67,-6.048,-1.747,-0.301,-0.383,,,,,,0
2006,12,11,2006-12-11,345,-19.430,-11.180,-25.510,84.300,94.000,76.600,-3.172,-1.150,-0.498,-0.486,-1.364,-0.994,-0.324,-0.311,-1.785,-1.361,-0.709,-0.700,2.338,164.500,12.140,,,0.000,0.532,,-17.38,88.7,-6.144,-11.2,-8.83,-5.767,-1.817,-0.152,-0.226,,-8.83,95.6,-4.704,-7.81,-6.586,-4.732,-1.679,-0.004,-0.072,,-21.55,84.3,-6.886,-12.66,-9.68,-6.087,-1.915,-0.269,-0.356,,,,,,0
2006,12,12,2006-12-12,346,-5.125,-3.124,-11.130,94.600,96.400,93.500,-2.985,-1.086,-0.372,-0.357,-1.343,-0.995,-0.325,-0.307,-1.418,-1.152,-0.407,-0.393,3.581,188.100,14.200,,,0.000,0.493,,-4.22,95.7,-3.069,-4.417,-3.959,-3.125,-1.483,-0.142,-0.209,,-2.259,97.3,-1.954,-2.63,-2.422,-2.04,-1.132,-0.065,-0.119,,-8.83,91.5,-4.717,-7.79,-6.571,-4.734,-1.787,-0.194,-0.257,,,,,,0
2006,12,13,2006-12-13,347,-3.516,-2.739,-5.191,97.000,99.600,93.700,-2.820,-1.106,-0.374,-0.360,-1.331,-1.063,-0.339,-0.321,-1.406,-1.145,-0.417,-0.394,1.199,191.600,48.680,,,0.000,0.483,,-2.825,94.4,-1.636,-2.229,-2.006,-1.661,-0.939,-0.151,-0.232,,-2.066,99.3,-1.431,-1.884,-1.758,-1.429,-0.772,-0.11,-0.194,,-4.699,89.9,-1.98,-2.639,-2.431,-2.049,-1.149,-0.19,-0.265,,,,,,0
2006,12,14,2006-12-14,348,-8.400,-4.447,-15.930,87.600,98.200,79.400,-2.532,-1.039,-0.373,-0.366,-1.294,-0.986,-0.342,-0.336,-1.385,-1.102,-0.404,-0.398,2.750,300.600,18.870,,,0.000,0.480,,-7.04,90.4,-2.015,-3.163,-2.49,-1.681,-0.733,-0.138,-0.229,,-4.747,98.2,-1.497,-2.243,-1.879,-1.446,-0.666,-0.078,-0.165,,-13.25,80.9,-3.073,-5.217,-3.734,-2.165,-0.811,-0.182,-0.27,,,,,,0
2006,12,15,2006-12-15,349,-21.500,-15.930,-26.670,80.500,84.500,71.700,-2.554,-1.136,-0.537,-0.537,-1.305,-0.981,-0.360,-0.358,-1.680,-1.330,-0.735,-0.739,2.438,276.800,15.430,,,0.000,0.475,,-19.91,81.3,-5.414,-8.67,-6.485,-3.751,-1.008,-0.198,-0.284,,-13,87.4,-3.057,-5.219,-3.736,-2.145,-0.674,-0.072,-0.163,,-25.43,76.8,-8.04,-11.92,-9,-5.363,-1.518,-0.386,-0.463,,,,,,0
2006,12,16,2006-12-16,350,-23.320,-15.860,-28.160,83.200,89.200,73.900,-2.918,-1.260,-0.639,-0.639,-1.379,-1.050,-0.443,-0.446,-1.719,-1.400,-0.758,-0.763,0.807,312.500,32.780,,,0.000,0.473,,-23.5,83.4,-8.11,-11.5,-8.97,-5.654,-1.775,-0.3,-0.359,,-20.2,87.3,-7.57,-10.56,-8.33,-5.369,-1.5,-0.189,-0.249,,-26.34,78.3,-8.83,-12.86,-9.85,-5.977,-2.017,-0.421,-0.5,,,,,,0
2006,12,17,2006-12-17,351,-24.260,-20.180,-26.990,80.900,85.500,78.400,-3.475,-1.424,-0.656,-0.654,-1.607,-1.304,-0.530,-0.523,-1.830,-1.527,-0.765,-0.772,0.853,249.500,31.300,,,0.000,0.469,,-23.57,83.4,-7.99,-11.48,-9.05,-5.905,-2.109,-0.344,-0.372,,-21.6,85,-7.45,-10.82,-8.66,-5.705,-1.98,-0.264,-0.282,,-24.96,82,-8.48,-11.94,-9.41,-6.159,-2.265,-0.428,-0.446,,,,,,0
2006,12,18,2006-12-18,352,-22.890,-17.550,-26.320,80.300,86.400,71.000,-3.920,-1.551,-0.615,-0.609,-1.684,-1.416,-0.412,-0.398,-1.961,-1.667,-0.761,-0.744,1.213,175.300,22.850,,,0.000,0.471,,-22.7,84,-7.52,-11.74,-9.35,-6.171,-2.269,-0.333,-0.332,,-19.26,87.4,-6.868,-10.78,-8.67,-5.86,-2.187,-0.211,-0.202,,-25.01,81.1,-8.02,-12.21,-9.62,-6.314,-2.356,-0.43,-0.445,,,,,,0
2006,12,19,2006-12-19,353,-18.600,-3.197,-27.090,86.500,98.400,77.300,-4.185,-1.637,-0.544,-0.530,-1.709,-1.454,-0.330,-0.311,-2.160,-1.857,-0.776,-0.759,1.545,163.700,35.150,,,0.000,0.567,,-15.17,90.2,-6.708,-9.45,-7.74,-5.352,-2.15,-0.246,-0.22,,-2.716,98,-4.123,-5.396,-4.925,-3.878,-1.916,-0.105,-0.079,,-23.1,83.9,-8.14,-11.39,-8.96,-5.944,-2.351,-0.417,-0.399,,,,,,0
2006,12,20,2006-12-20,354,-12.970,-3.197,-20.970,90.000,97.900,83.700,-4.259,-1.622,-0.404,-0.375,-1.734,-1.510,-0.327,-0.310,-2.111,-1.806,-0.555,-0.521,3.885,301.500,20.670,,,0.000,0.677,,-11.85,91.1,-4.028,-6.376,-5.128,-3.606,-1.641,-0.223,-0.203,,-0.624,97.5,-2.953,-3.638,-3.499,-2.986,-1.478,-0.166,-0.149,,-19.45,86,-5.978,-9.82,-7.34,-4.622,-1.941,-0.328,-0.3,,,,,,0
2006,12,21,2006-12-21,355,-13.750,-7.700,-23.790,88.700,93.500,81.400,-4.138,-1.684,-0.454,-0.413,-1.864,-1.570,-0.339,-0.299,-2.231,-1.915,-0.658,-0.627,2.258,180.200,32.470,,,0.000,0.692,,-12.45,85.8,-5.304,-8.47,-6.808,-4.589,-1.737,-0.223,-0.199,,-7.07,91.3,-3.965,-6.633,-5.401,-3.836,-1.615,-0.112,-0.087,,-20.89,79,-6.88,-10.99,-8.31,-5.251,-1.837,-0.352,-0.343,,,,,,0
2006,12,22,2006-12-22,356,-14.370,-10.750,-16.610,88.500,93.400,77.300,-3.863,-1.614,-0.426,-0.365,-1.885,-1.552,-0.382,-0.323,-1.998,-1.665,-0.482,-0.408,1.235,185.300,27.880,,,0.000,0.682,,-10.62,85.7,-4.455,-7.53,-5.94,-4.044,-1.637,-0.232,-0.194,,-8.83,92.6,-4.211,-6.909,-5.48,-3.841,-1.572,-0.181,-0.143,,-12.38,74.5,-4.714,-7.99,-6.232,-4.201,-1.72,-0.282,-0.248,,,,,,0
2006,12,23,2006-12-23,357,-4.845,-0.912,-11.860,89.600,97.400,82.900,-3.727,-1.583,-0.435,-0.349,-1.830,-1.529,-0.381,-0.304,-1.955,-1.632,-0.506,-0.403,3.213,236.200,32.050,,,0.000,0.671,,-5.578,85,-3.455,-5.577,-4.692,-3.434,-1.558,-0.252,-0.206,,-1.229,91.2,-2.46,-3.697,-3.23,-2.493,-1.364,-0.173,-0.129,,-10.55,77.9,-4.446,-8.04,-6.234,-4.205,-1.66,-0.324,-0.278,,,,,,0
2006,12,24,2006-12-24,358,-18.370,-10.920,-26.240,84.200,88.400,79.200,-3.691,-1.666,-0.551,-0.440,-1.893,-1.561,-0.425,-0.322,-2.289,-1.908,-0.835,-0.706,3.134,304.400,15.440,,,0.000,0.699,,-18.88,84.9,-5.055,-8.41,-6.309,-3.996,-1.468,-0.309,-0.27,,-8.01,91.5,-2.535,-3.743,-3.194,-2.458,-1.255,-0.21,-0.18,,-24.33,80.6,-7.89,-12.55,-9.42,-5.876,-1.928,-0.488,-0.445,,,,,,0
2006,12,25,2006-12-25,359,-29.110,-26.030,-31.560,75.800,79.700,69.880,-3.834,-1.900,-0.870,-0.736,-2.230,-1.828,-0.777,-0.648,-2.365,-1.975,-0.938,-0.800,1.140,243.100,49.430,,,0.000,0.693,,-26.37,78.3,-9.7,-14.37,-11.02,-7.04,-2.424,-0.541,-0.452,,-23.46,84.5,-7.87,-12.52,-9.4,-5.843,-1.891,-0.42,-0.316,,-27.93,67.94,-11.23,-15.89,-12.32,-8.02,-2.882,-0.659,-0.555,,,,,,0
2006,12,26,2006-12-26,360,-22.720,-18.220,-30.060,83.000,87.700,75.600,-3.794,-1.765,-0.745,-0.588,-1.989,-1.630,-0.598,-0.434,-2.338,-1.927,-0.924,-0.775,0.981,139.000,25.320,,,0.000,0.685,,-22.33,85,-9.78,-13.47,-10.82,-7.35,-2.905,-0.512,-0.311,,-16.91,89.4,-7.86,-10.91,-8.97,-6.316,-2.712,-0.382,-0.144,,-27.74,80.6,-11.25,-15.86,-12.34,-8.09,-3.037,-0.661,-0.512,,,,,,0
2006,12,27,2006-12-27,361,-17.460,-13.860,-22.400,87.500,91.500,82.800,-3.898,-1.700,-0.596,-0.413,-1.945,-1.607,-0.503,-0.322,-2.223,-1.894,-0.746,-0.563,0.671,137.500,39.040,,,0.000,0.670,,-19,87.4,-8.22,-11.39,-9.07,-6.236,-2.673,-0.515,-0.247,,-16.63,89.7,-7.46,-10.29,-8.36,-5.763,-2.516,-0.389,-0.13,,-22.65,83.9,-9.82,-13.7,-10.59,-6.995,-2.795,-0.7,-0.429,,,,,,0
2006,12,28,2006-12-28,362,-18.580,-16.800,-20.150,85.700,87.400,83.400,-4.116,-1.825,-0.641,-0.432,-2.068,-1.750,-0.556,-0.350,-2.237,-1.912,-0.707,-0.500,1.421,228.400,36.900,,,0.000,0.663,,-19.63,86.8,-7.95,-11.87,-9.55,-6.576,-2.775,-0.555,-0.244,,-16.37,90,-7.1,-10.76,-8.8,-6.142,-2.633,-0.418,-0.107,,-23.63,83.3,-9.06,-13.07,-10.28,-6.956,-2.934,-0.696,-0.408,,,,,,0
2006,12,29,2006-12-29,363,-16.230,-7.790,-25.220,83.500,87.400,80.800,-4.226,-1.901,-0.682,-0.442,-2.077,-1.766,-0.541,-0.283,-2.487,-2.144,-0.924,-0.688,2.570,222.300,31.360,,,0.000,0.646,,-15.97,87.3,-7.1,-10.89,-8.86,-6.201,-2.714,-0.574,-0.219,,-9.12,91.4,-5.404,-8.63,-7.16,-5.247,-2.542,-0.447,-0.093,,-22.61,84.2,-8.46,-12.89,-10.15,-6.848,-2.871,-0.735,-0.381,,,,,,0
2006,12,30,2006-12-30,364,-13.670,-6.734,-22.780,85.100,89.700,79.800,-4.253,-1.903,-0.659,-0.384,-2.127,-1.798,-0.555,-0.288,-2.468,-2.114,-0.857,-0.586,2.945,192.100,41.950,,,0.000,0.639,,-13.06,85.6,-5.998,-9.34,-7.57,-5.355,-2.446,-0.558,-0.19,,-8.38,94.2,-4.901,-8.16,-6.715,-4.914,-2.351,-0.476,-0.109,,-18.5,76,-7.34,-11.06,-8.65,-5.856,-2.584,-0.639,-0.28,,,,,,0
2006,12,31,2006-12-31,365,-7.580,-4.255,-10.200,81.400,88.300,73.400,-4.314,-1.905,-0.660,-0.347,-2.205,-1.865,-0.614,-0.303,-2.321,-1.949,-0.715,-0.387,3.385,226.000,35.520,,,0.000,0.633,,-9.76,84.3,-4.771,-8.13,-6.568,-4.708,-2.209,-0.551,-0.195,,-7.15,89.1,-4.378,-6.859,-5.878,-4.332,-2.028,-0.464,-0.115,,-11.85,73.1,-5.084,-8.84,-6.977,-4.936,-2.385,-0.611,-0.262,,,,,,0
2007,1,1,2007-01-01,1,-13.830,-8.730,-18.810,85.600,96.100,69.920,-4.123,-1.923,-0.712,-0.361,-2.240,-1.860,-0.659,-0.306,-2.420,-2.013,-0.798,-0.456,1.716,238.400,57.790,,,0.000,0.628,,-11.21,88.2,-4.435,-6.596,-5.316,-3.853,-1.913,-0.52,-0.194,,-6.589,94.3,-4.115,-5.798,-4.842,-3.562,-1.786,-0.464,-0.133,,-17.11,81.6,-5.692,-9.39,-6.928,-4.509,-2.109,-0.586,-0.263,,,,,,0
2007,1,2,2007-01-02,2,-8.930,-0.912,-18.150,90.700,96.800,85.800,-3.962,-1.883,-0.732,-0.346,-2.170,-1.816,-0.673,-0.295,-2.379,-1.981,-0.797,-0.427,2.314,179.800,31.560,,,0.000,0.623,,-8.55,86.8,-4.505,-6.779,-5.64,-4.08,-1.894,-0.497,-0.183,,-3.016,91.8,-2.904,-3.813,-3.514,-2.914,-1.719,-0.395,-0.085,,-17.2,75.5,-6.113,-10.06,-7.69,-5.027,-2.017,-0.616,-0.296,,,,,,0
